"stanox","tiploc"
"08125","SLCT"
32515,"SLDLJN"
44113,"SLEFD"
44200,"SLEFDEJ"
46001,"SLEFDNJ"
44114,"SLEFDSJ"
15524,"SLEGHTS"
51023,"SLEHOPE"
56304,"SLEIESB"
31521,"SLFDCT"
31519,"SLFDORD"
87639,"SLHRSTD"
63216,"SLKSTRJ"
"00000","SLMBTHJ"
41124,"SLNYBAL"
40220,"SLNYJN"
"01136","SLOCHD"
73820,"SLOU161"
73833,"SLOUEST"
73822,"SLOUGH"
73831,"SLOUGHW"
73834,"SLOUGHY"
73832,"SLOUSPL"
"00000","SLSB215"
86126,"SLSB217"
86125,"SLSB240"
86122,"SLSB43"
86122,"SLSB52"
"00000","SLSBDTA"
86121,"SLSBECS"
86131,"SLSBRCL"
86122,"SLSBRY"
86123,"SLSBRYD"
86120,"SLSBRYY"
86116,"SLSBTJN"
86119,"SLSBWCS"
86122,"SLSBY5B"
86122,"SLSBY6B"
"00000","SLSBYHS"
86122,"SLSBYWE"
"00000","SLTHWTC"
18477,"SLTHWTE"
66322,"SLTLYDS"
66320,"SLTLYHS"
66325,"SLTLYPB"
20007,"SLTMRSH"
77079,"WENT602"
89733,"SLWDJN"
46248,"SLYNN"
86296,"SMALBRK"
51711,"SMARGRT"
31035,"SMBG"
89746,"SMEE719"
87327,"SMERTON"
89373,"SMHLTUN"
16595,"SMILFD"
50303,"SMINCGB"
50301,"SMINSTR"
66423,"SMLHLAG"
66422,"SMLHSTV"
66420,"SMLHTH"
66421,"SMLHTHS"
48195,"SMRLYTN"
65824,"SMTHKRS"
65908,"SMTHWKW"
20014,"SNAITH"
49120,"SNAPE"
62001,"SNBKJN"
62003,"SNBKOV"
61141,"SNBKSDP"
61121,"SNBKSMT"
61131,"SNBKWYM"
"00000","SNDGNG"
"00000","SNDGVC"
87008,"SNDHRST"
86294,"SNDOWN"
88470,"SNDP"
14032,"SNDRBDS"
14031,"SNDRLND"
14023,"SNDRMNK"
14032,"SNDRMS"
14022,"SNDRMSB"
"00000","SNDWCH"
65821,"SNDWDUD"
45603,"SNDY"
45601,"SNDYFD"
87219,"CLPHMJ1"
"00000","SNETSHM"
30043,"SNGLSB"
89393,"SNGT"
89549,"SNGWDEP"
89546,"SNGWLP"
89550,"SNGWUS"
89548,"SNGWX"
46289,"SNLW182"
46286,"SNLWADV"
46288,"SNLWGBR"
46281,"SNLWLS"
89305,"SNODLND"
"00000","SNSS"
87899,"SNSTGF"
87901,"SNSTJN"
12725,"SNTJ"
89516,"SNWDNAN"
35441,"SOAK"
66451,"SOAV"
66450,"SOAVEST"
66449,"SOAVPWY"
46276,"SOHAM"
65829,"SOHOCE"
65828,"SOHODED"
65832,"SOHOEJ"
65825,"SOHONJ"
65826,"SOHOSJ"
44999,"SOKEJN"
45000,"SOKELBY"
88489,"SOLEST"
66431,"SOLIHUL"
"00744","SOMAINL"
82305,"SOMEGF"
82304,"SOMERTN"
82305,"SOMEVIA"
86604,"SOTD107"
86605,"SOTDBH"
86516,"SOTDED"
86603,"SOTDFLT"
86601,"SOTDNLU"
86602,"SOTDWD"
86607,"SOTDWGB"
"09306","SOTHWAT"
86515,"SOTNHVP"
"00000","SOTNTQ"
86521,"SOTO740"
"00000","SOTO779"
"00000","SOTO862"
86519,"SOTO930"
86519,"SOTO942"
"00000","SOTO955"
"00000","SOTO957"
86524,"SOTODGL"
86530,"SOTOEWS"
86532,"SOTOLHS"
86531,"SOTOMCT"
86520,"SOTON"
86520,"SOTONB"
86520,"SOTONBS"
86514,"SOTONDG"
86506,"SOTONDY"
86520,"SOTONSF"
86522,"SOTOUGL"
86495,"SOTPKWY"
35001,"SOUT087"
35007,"SOUT112"
35006,"SOUT149"
35003,"SOUTCHS"
35001,"SOUTHPT"
"00000","SOUTLSM"
35003,"SOUTWSD"
46014,"SPALDNG"
46024,"SPALIT"
46019,"SPALSDR"
88408,"SPAROAD"
57435,"SPDN"
57434,"SPDNC"
"06027","SPEANBD"
"06026","SPEANCE"
36328,"SPEKEJ"
"00000","SPELBRK"
"03207","SPFD"
89525,"SPH4459"
88711,"SPHEADJ"
46268,"SPHL"
89326,"SPHS"
38214,"SPITAL"
36179,"SPKLFHH"
36178,"SPKLNDR"
66524,"KNOR523"
18496,"SPLY"
48429,"SPONRRW"
35149,"SPRB"
35149,"SPRBDGL"
35152,"SPRBJN"
35149,"SPRBUGL"
66440,"SPRD"
"00000","SPRGHTN"
88711,"SPRINGJ"
"06508","SPRNDRS"
"06521","SPRNGBN"
"06509","SPRNMCP"
67009,"SPTCHLL"
74464,"SPTN"
18486,"SPWDJN"
30035,"SQUIRES"
80425,"SRNASCC"
80427,"SRNAULC"
"01160","SRUAN"
73421,"SRUI574"
73420,"SRUISLP"
"00000","SSEACLE"
66323,"STADJN"
43323,"STAFA12"
43321,"STAFDSS"
43318,"STAFFDS"
43316,"STAFFDY"
43320,"STAFFNJ"
43314,"STAFFRD"
43319,"STAFRD4"
43312,"STAFRD5"
43311,"STAFSBS"
43322,"STAFTVJ"
"00000","STAI476"
87118,"STAI478"
87115,"STAIDGL"
87114,"STAINES"
"00000","STAINHS"
87113,"STAINSD"
87088,"STAINSE"
87114,"STAINSS"
87116,"STAINUL"
66331,"STAJN92"
63202,"STALBCS"
63201,"STALBCY"
71030,"STALBNA"
63205,"STALNAP"
45008,"STAMFD"
45010,"STAMUFF"
47348,"STAN201"
47349,"STAN366"
47344,"STANAIR"
"00000","STANBUS"
47347,"STANCLJ"
47343,"STANDGL"
47346,"STANEJN"
47342,"STANMFC"
47339,"STANNJN"
47345,"STANSJN"
47341,"STANSOS"
47342,"STANSTD"
56572,"STAPBB"
56573,"STAPLCE"
56571,"STAPLFD"
16109,"STARBCK"
30036,"STAS"
"00000","STAUEDE"
85302,"STAUSCE"
85303,"STAUSTL"
11003,"STAVELY"
84206,"STBDERN"
84295,"STBDXFR"
84293,"STBDXJN"
84204,"STBDXVR"
10199,"STBEES"
85216,"STBLAFL"
85218,"STBLAZY"
85217,"STBLHOS"
85222,"STBLTMD"
85220,"STBLZYY"
83116,"STCALC"
13321,"STCKSFL"
85244,"STCLMBR"
"01077","STCN"
"01085","STCNCE"
"01077","STCNLC"
88697,"STCR"
"00000","STCRHCR"
86501,"STDE704"
86502,"STDE706"
86500,"STDE904"
86499,"STDENYS"
81498,"BRSS175"
65611,"STECHFD"
17009,"STEETON"
"04825","STENTON"
"06503","STEPPS"
85722,"STERTCE"
85721,"STERTH"
"00000","STETLEI"
"00000","STETLIB"
53222,"STEV214"
53223,"STEVNGE"
"08703","STEWRTN"
78601,"STFALX"
52226,"STFD"
52603,"STFD073"
52218,"STFD156"
52230,"STFD249"
52216,"STFD251"
52223,"STFD259"
52225,"STFD261"
52231,"STFD295"
52232,"STFD613"
52232,"STFD616"
52204,"STFD701"
52205,"STFD703"
52226,"STFDCEJ"
52226,"STFDCJ"
52220,"STFDFLT"
"00000","STFDLJN"
52236,"STFDLL"
"00000","STFDMBS"
52229,"STFDMRK"
"00000","STFDOCS"
"00000","STFDRPD"
"00000","STFDS53"
52224,"STFDS68"
"00000","STFDS82"
52215,"STFODOM"
52213,"STFOEJN"
52215,"STFORDI"
52217,"STFOWJN"
84397,"STGRMNS"
73664,"STHAFSS"
73665,"STHALEJ"
73663,"STHALL"
73667,"STHALWJ"
73661,"STHASTE"
73666,"STHATC"
73664,"STHAWCR"
73660,"STHAWLP"
15625,"STHBANK"
15633,"STHBCAR"
15632,"STHBCLA"
15635,"STHBCLP"
15629,"STHBDRS"
15634,"STHBEXP"
15639,"STHBFHH"
15631,"STHBFLT"
15624,"STHBNKJ"
51007,"STHCENT"
50315,"STHEAIR"
"00000","STHEVCS"
87254,"STHFLDS"
"04211","STHGYLE"
14040,"STHH"
35405,"STHLNSC"
35449,"STHLNSJ"
51005,"STHNDE"
88224,"STHRHMJ"
18032,"STHS"
50311,"STHVIC"
87988,"STHWICK"
"03395","STIRCHJ"
"03401","STIRLNG"
"03402","STIRLNM"
"03403","STIRLNN"
"03404","STIRLSD"
"03402","STIRSDG"
85711,"STIVES"
83435,"STJAMSP"
52734,"STJMSST"
88411,"STJOHNS"
84416,"STKEYNE"
81117,"STKG589"
81111,"STKGDRC"
81110,"STKGFHH"
81113,"STKGLMD"
81111,"STKGSDG"
81112,"STKGTIP"
81115,"STKGWMD"
70358,"STKM"
51963,"STKNWNG"
32534,"STKP"
32531,"STKPCS"
32533,"STKPCVJ"
32537,"STKPE1"
32536,"STKPE2"
32532,"STKPVIA"
18494,"STKSMR"
67008,"STKWKSJ"
73796,"STKYBJN"
87303,"STLEIGH"
88277,"STLN42"
88277,"STLN64"
88276,"STLNCET"
88282,"STLNDEM"
88280,"STLNGBR"
88281,"STLNRWM"
88283,"STLNRWS"
88281,"STLNSHB"
88292,"STLNSHN"
88281,"STLNWCS"
88281,"STLNWMD"
"00000","STMAAPT"
"00000","STMARYS"
36084,"STMCHLS"
51961,"STMFDHL"
87133,"STMGTS"
88493,"STMRYC"
88485,"STMRYCJ"
46214,"STNA"
72031,"STNBGPK"
72032,"STNBPKD"
72034,"STNBS34"
72034,"STNBS36"
68137,"STNDSHJ"
45403,"STNE21"
45401,"STNE309"
45401,"STNEOFD"
45402,"STNEOTS"
45404,"STNEUSD"
89148,"STNG33"
89146,"STNG46"
89142,"STNGBNB"
89144,"STNGBRN"
89145,"STNGDGL"
89109,"STNGMJN"
89144,"STNGV76"
89028,"STNGWJN"
"00000","STNHPO"
68159,"STNHSE"
"09177","STNICE"
38376,"STNL40"
38371,"STNLLPG"
38373,"STNLSAS"
38373,"STNLSDS"
38372,"STNLWAT"
38373,"STNLWSS"
38183,"LVRPLCL"
65531,"STNPK"
29003,"STNSFLH"
56558,"STNTFHH"
56562,"STNTNGU"
56557,"STNTPLC"
"00000","STNVBUS"
"00000","STNVSQ"
"00000","STNVXKY"
"03110","STNY"
15226,"STOC907"
15229,"STOCCJN"
15222,"STOCTAD"
15224,"STOCTMS"
15223,"STOCTON"
"00000","STOGMBR"
43216,"STOK271"
43217,"STOK439"
43218,"STOK462"
43219,"STOK527"
43213,"STOK534"
43214,"STOK540"
43220,"STOKCS"
43215,"STOKCV"
43417,"STOKEND"
43211,"STOKEOT"
"00000","STOKHAN"
43231,"STOKMAR"
43415,"STOKMIL"
43212,"STOKNEW"
43424,"STOKOAK"
43222,"STOKOTJ"
43210,"STOKOTN"
43302,"STOKSID"
43232,"STOKTNR"
43225,"STOKVS"
78207,"STOMJN"
78206,"STOMSTN"
43309,"STONASH"
43308,"STONE"
"00000","STONECS"
"00000","STONEGS"
43307,"STONJN"
43310,"STONSAN"
79786,"STORDGL"
79787,"STORMY"
79788,"STORUGL"
51557,"STOTNAS"
51558,"STOTNHM"
63631,"STPADOM"
63619,"STPAMCS"
63627,"STPAMSC"
63631,"STPANCI"
"00000","STPARCJ"
"00000","STPETRP"
81524,"STPHDMU"
81522,"STPHFHH"
81523,"STPHFUL"
81524,"STPHHST"
81524,"STPHLPM"
"00000","STPIDC"
81401,"STPLNAR"
81403,"STPLTNR"
84435,"STPNCVE"
"00133","STPOLTN"
63630,"STPX"
63629,"STPXBOX"
63622,"STPXCSJ"
63626,"STPXCYS"
63628,"STPXRCJ"
63625,"STPXTMC"
"00767","STRAHAU"
65931,"STRBCS"
65920,"STRBDEP"
65932,"STRBDG1"
65933,"STRBDGJ"
65939,"STRBDGT"
65921,"STRBHDS"
65930,"STRBJGL"
83602,"STRCROS"
87617,"STRE171"
87616,"STRENJN"
87617,"STRESJN"
87613,"STRETHM"
87618,"STRETJN"
87631,"STRHCOM"
87620,"STRHCSD"
87620,"STRHDS"
87620,"STRHEX"
87621,"STRHILL"
87620,"STRHSH"
87620,"STRHUS"
32554,"STRINES"
"01075","STRMFRY"
29140,"CHAT65"
"08653","STRNRR"
"08651","STRNRTN"
"08649","STRNTSH"
"00000","STRNWPR"
"08650","STRNYGF"
88803,"STRO625"
88804,"STRO628"
88802,"STRO630"
88801,"STROOD"
17176,"STRT912"
17181,"STRTDFS"
17186,"STRTFHH"
17182,"STRTJN"
17177,"STRTJRV"
17183,"STRTNBS"
17180,"STRTNDS"
17185,"STRTRFS"
68161,"STRUD"
68162,"STRUMLC"
87173,"STRW419"
87151,"STRWBHD"
87134,"STRWBYH"
57458,"STSNJN"
56237,"STTNPWY"
89449,"STURRY"
"00061","STUTHAF"
"08124","STVNDGL"
"08122","STVNNBS"
"08121","STVNNPS"
"08123","STVNSES"
"08123","STVNSTN"
"00000","STVRTBG"
74324,"STVTN"
89376,"STWHTNL"
49012,"STWMDGL"
49014,"STWMRKT"
"00000","STWRLDC"
62043,"STWRTBY"
87238,"STWT"
87237,"STWTBS"
87235,"STWTDAY"
87234,"STWTJN"
87236,"STWTLAM"
87238,"STWTTMD"
"00000","STWTUPL"
"00000","STWY"
32528,"STYAL"
55511,"STYTHPX"
"06061","SUCOTHV"
50111,"SUDBURY"
"00000","SUMMITS"
"06236","SUMRSTN"
87157,"SUNBURY"
73505,"SUNDRTN"
57451,"SUNH"
87104,"SUNNGDL"
"07317","SUNSJN"
87109,"SUNYMDS"
87174,"SURB104"
87176,"SURB106"
"00000","SURB111"
87175,"SURB534"
87172,"SURBETC"
87171,"SURBITN"
87576,"SURCNRD"
87572,"SURREYQ"
87574,"SURRQSJ"
65603,"SUTCO"
82348,"SUTNBIN"
87672,"SUTT193"
87672,"SUTT195"
87671,"SUTTON"
87339,"SUTTONC"
36515,"SUTW"
89745,"SVNGLP"
89744,"SVNGS91"
89744,"SVNGTNS"
50417,"SVNKNGS"
89351,"SVNOAKS"
89352,"SVNOCHS"
89351,"SVNODS"
89351,"SVNOES"
89353,"SVNOGUS"
"00000","SVNSICI"
81211,"SVRNBCH"
57804,"SWADGF"
48993,"SWAINTP"
89111,"SWAL107"
89111,"SWALE"
79224,"SWANABP"
79225,"SWANKDA"
79305,"SWANMCS"
79223,"SWANNON"
79230,"SWANSBS"
79304,"SWANSEA"
79222,"SWANSED"
79303,"SWANSLE"
79306,"SWANSLW"
29134,"SWAVIA"
86909,"SWAY"
89462,"SWCH"
89517,"SWELL"
"00000","SWELL1"
"00000","SWELLSD"
89526,"SWELLUS"
"05039","SWGBGE"
"00000","SWIMBDN"
24108,"SWINTN"
24109,"SWINTNJ"
88394,"SWKBDGJ"
13514,"SWLWJN"
88486,"SWLY"
88496,"SWLY631"
"00000","SWLY636"
88511,"SWLY638"
86969,"SWNAGE"
86958,"SWNAMGF"
44073,"SWNDRBY"
44071,"SWNDTHO"
86957,"SWNLMD"
88486,"SWNLYCS"
88705,"SWNSCMB"
"00000","SWNSGD"
35146,"SWNT"
86225,"SWNWICK"
18448,"SWRBBDG"
44205,"SWSHEAD"
86497,"SWYTHLN"
49117,"SXMNDHJ"
49118,"SXMNDHM"
49117,"SXMNDSG"
87626,"SYDENHM"
"00000","SYDNFD"
88278,"SYDNHMH"
"07969","SYMNGTN"
87143,"SYONLA"
59021,"SYSTNEJ"
59020,"SYSTNNJ"
59022,"SYSTNSJ"
59024,"SYSTON"
15316,"TABY"
"00000","TABY208"
15317,"TABYEJN"
15408,"TABYFLD"
15405,"TABYLTH"
15407,"TABYNO1"
15401,"TABYTMD"
15402,"TABYWRD"
74605,"TACKLEY"
"00000","TADWBUS"
87708,"TADWTH"
78220,"TAFFSWL"
"01044","TAIN"
"01045","TAINCE"
40103,"TALACRE"
64416,"TALB"
45015,"TALN534"
45014,"TALN544"
45004,"TALNDOW"
45001,"TALNESS"
45007,"TALNGBR"
45002,"TALNGTN"
45003,"TALNRED"
64315,"TALRCAR"
64320,"TALRCEM"
64313,"TALRDIG"
64314,"TALRDOG"
64316,"TALRLLA"
40057,"TALYCFN"
65671,"TAMEBDG"
"07261","TANKRD"
"00000","TANY"
74001,"TAPLOW"
27272,"TAPTONJ"
"00000","TARBERT"
"00223","TARRAGN"
87707,"TATNCHS"
87707,"TATNHMC"
83013,"TAUN483"
83002,"TAUN604"
83009,"TAUN611"
83009,"TAUN617"
66401,"BRDSLSJ"
83009,"TAUN624"
83005,"TAUNCE"
83012,"TAUNCSD"
83009,"TAUNE22"
83007,"TAUNEJN"
83000,"TAUNGDS"
"00000","TAUNSBG"
"00000","TAUNSFC"
83009,"TAUNTON"
"00000","TAUNTRS"
"03066","TAYBDGS"
"03065","TAYBDRS"
"06049","TAYNUCE"
"06048","TAYNULT"
44222,"TCULFRY"
44223,"TCULVRT"
87179,"TDITTON"
"09330","TEBAY"
"09331","TEBAYCE"
87159,"TEDNGTN"
15410,"TEES137"
15403,"TEESBAL"
15403,"TEESCW"
15414,"TEESGFH"
15415,"TEESNEJ"
15400,"TEESY"
15318,"TEESYDS"
15406,"TEESYEE"
15401,"TEESYHS"
83607,"TEINMTH"
64827,"TELFRDC"
16480,"TEMPLHJ"
80211,"TENBY"
44049,"TERCESL"
"07211","TERM606"
"07210","TERMJGW"
15904,"TESTBED"
15903,"TESTLEE"
15906,"TESTRED"
15902,"TESTSCR"
15905,"TESTWEN"
89149,"TEYNHAM"
21008,"THABBEY"
"07611","THAL"
74723,"THATCHM"
87932,"THBD200"
87928,"THBD206"
"00000","THBD214"
"00000","THBD218"
"00000","THBD271"
87930,"THBD737"
87918,"THBDBRD"
87922,"THBDDYD"
87920,"THBDGS"
87926,"THBDGSY"
87920,"THBDHSD"
87920,"THBDLP"
87925,"THBDPAD"
87920,"THBDPL3"
87923,"THBDPMD"
87919,"THBDUSN"
87924,"THBDWRS"
24495,"THBGJN"
51940,"THBLDSG"
74699,"THEA800"
74709,"THEA887"
74705,"THEAARC"
74707,"THEALAF"
74702,"THEALE"
74703,"THEALEM"
74706,"THEALFY"
74701,"THEALGL"
"00000","THEGRN"
66459,"THELAKS"
46253,"THET15"
46256,"THET7"
46261,"THETFD"
46258,"THETSDG"
82313,"THFORD"
"00000","THHLJN"
18440,"THHLNWJ"
36616,"THHT"
"09013","THIL"
"09014","THILUL"
16002,"THIREWS"
16001,"THIRSK"
"07619","THLB"
51121,"THMSHVJ"
51103,"THMSHVN"
51102,"THMSMOB"
51331,"THMSMTX"
75351,"THNGLEJ"
75354,"THNGLYJ"
75353,"THNGMOD"
75355,"THNGSDG"
88295,"THOK"
"00000","THOKLB"
51004,"THOPBAY"
20059,"THORCRK"
23005,"THORNEJ"
20055,"THORNEN"
23004,"THORNES"
"00000","THPL148"
50024,"THPLESK"
50023,"THPLESS"
46217,"THRDRVE"
69113,"THREESJ"
55503,"THRGRTN"
46140,"THRHRSH"
15112,"THRISTE"
"00000","THRMPT5"
26213,"THRMRUS"
"00000","THRMT10"
26210,"THRMWJN"
"03239","THRN568"
"03236","THRNDPL"
"03254","THRNGMM"
"03258","THRNIHB"
"03253","THRNTHS"
"03239","THRNTNJ"
"03237","THRNTSJ"
"03250","THRNTTC"
"03242","THRNTWJ"
"03238","THRNUPL"
31304,"THRPSBJ"
28402,"THRSBCL"
28404,"THRSCFH"
28397,"THRSCGB"
28401,"THRSCLJ"
28403,"THRSFHH"
28399,"THRSGBR"
28406,"THRSNEC"
87635,"THTH"
"01001","THURSO"
"01003","THURSOU"
46401,"THUSTON"
73793,"THYMFHH"
73787,"THYMGF"
73785,"THYMIL"
73795,"THYMILF"
83626,"TIGNGRC"
"00907","TILBURG"
69209,"TILEH"
74272,"TILHEJN"
74271,"TILHRST"
"00000","TIMPRLY"
"00000","TINS258"
25204,"TINSLEJ"
25205,"TINSLSJ"
25200,"TINSLYY"
25203,"TINSPJN"
25212,"TINSSMC"
"00000","TINTCHR"
"00000","TINTLNG"
65809,"TIPTON"
"00000","TIREE"
78346,"TIRPHIL"
82335,"TISBRY"
82334,"TISBRYL"
82335,"TISBURY"
"00000","TIVIBUS"
83111,"TIVICMT"
83109,"TIVILP"
83038,"TIVIPW"
83028,"TIVITNL"
48351,"TIVTSHL"
51193,"TLBYADV"
51199,"TLBYDES"
"00000","TLBYEJ"
51200,"TLBYEWS"
51209,"TLBYNHT"
51194,"TLBYPDR"
51198,"TLBYPFL"
51196,"TLBYPGB"
51206,"TLBYPGT"
51197,"TLBYPRT"
51205,"TLBYRCT"
51207,"TLBYRR"
"00000","TLBYRSD"
51195,"TLBYSTO"
51210,"TLBYTCS"
51203,"TLBYTWN"
"00000","TLBYVWR"
51202,"TLBYWJ"
64425,"TLSRNAU"
25105,"TMBOCAF"
25104,"TMBORO"
82338,"TMPCMB"
82338,"TMPCMSB"
52195,"TMPL770"
"00000","TMPL906"
52210,"TMPLLEA"
52203,"TMPLMEJ"
52200,"TMPLMEY"
52199,"TMPLMFL"
52199,"TMPLMLP"
52200,"TMPLMLY"
52195,"TMPLMWJ"
52202,"TMPLOCS"
52198,"TMPLORR"
52207,"TMPLRRJ"
"00000","TMPLTMD"
52190,"TMREUKL"
"00000","TMSHJN"
66002,"TMWTHHL"
69001,"TMWTHLL"
"03315","TNHLDGL"
"03314","TNHLJCE"
"03315","TNHLJN"
"03315","TNHLUGL"
87921,"TNSLYGJ"
"00000","TNTRDNT"
78012,"TNYPNDY"
"00000","TOBRMRY"
31031,"TODMRDN"
16003,"TOLEPIL"
16005,"TOLERTN"
87403,"TOLWTH"
87401,"TOLWTHS"
"01134","TOMATIN"
89371,"TONB032"
89365,"TONB038"
89355,"TONB139"
89357,"TONB160"
89357,"TONB163"
89357,"TONB164"
89368,"TONB525"
89363,"TONBDG"
89369,"TONBDLP"
89361,"TONBDMS"
89366,"TONBDWG"
89360,"TONBDWY"
89357,"TONBES"
89358,"TONBLHS"
89359,"TONBPMY"
89354,"TONBPOJ"
89364,"TONBPOS"
"00000","TONBRBC"
89370,"TONBULP"
79813,"TONDGAR"
79812,"TONDLFL"
"00000","TONDOGJ"
79811,"TONDU"
64402,"TONFNAU"
78006,"TONPNTR"
87614,"TOOTING"
34103,"TOPLEYP"
34104,"TOPLFHH"
34102,"TOPLYPK"
83471,"TOPSHAM"
"00745","TORCOIN"
"00323","TORIORB"
"04832","TORNESS"
"04845","TORNGSP"
"04119","TORPHIN"
83628,"TORQUAY"
83627,"TORRE"
25710,"TOTLYTE"
"00000","TOTNDSF"
83702,"TOTNES"
"00000","TOTNSTA"
56579,"TOTODHS"
56591,"TOTODSL"
56584,"TOTOFHH"
56575,"TOTOMSQ"
56576,"TOTON04"
56585,"TOTONC"
56594,"TOTONJ"
56590,"TOTONNB"
56580,"TOTOTMD"
56582,"TOTOWRD"
86711,"TOTTON"
"00000","TOTTW"
86713,"TOTTYD"
"00763","TOUL"
"00839","TOURNAI"
52712,"TOWERHL"
36011,"TOWNGRN"
78113,"TOWRCOL"
78112,"TOWRFHH"
"00000","TRAC"
"00000","TRALEE"
76355,"TRAMINN"
78142,"TRDYRHW"
80031,"TRECWN"
25853,"TREETNJ"
78216,"TREFRST"
78017,"TREHAFD"
78001,"TREHRBT"
78003,"TREHSDS"
78325,"TRELEWS"
79795,"TREMANS"
56603,"TRENSD"
56601,"TRENT"
56605,"TRENTJ"
56604,"TRENTL"
78004,"TREORCY"
33033,"TRFDEUT"
33074,"TRFDFLF"
33075,"TRFDFLI"
33083,"TRFDFLT"
33076,"TRFDGBR"
33082,"TRFDIFT"
33091,"TRFDPEJ"
33081,"TRFDPES"
33093,"TRFDPK"
33080,"TRFDPKS"
33080,"TRFDPWS"
33080,"TRFDSRL"
78218,"TRFRSTE"
49143,"TRIM619"
49138,"TRIMLEY"
70411,"TRING"
70412,"TRINGCE"
70410,"TRINGNJ"
77091,"TRMRWKS"
87130,"TRNHMGN"
24003,"TRNO"
18055,"TRNRSLA"
43304,"TRNTHAM"
"08519","TROON"
"00000","TROONHR"
79053,"TROSEXC"
79051,"TROSTRW"
79052,"TROSWKJ"
48995,"TROWFLR"
48305,"TROWLKJ"
48302,"TROWSE"
48309,"TROWSEJ"
48304,"TROWSEY"
"00000","TROWSOS"
40056,"TRSFNYD"
"00000","TRURBOS"
"00000","TRURBUS"
85501,"TRURO"
85502,"TRUROCE"
85503,"TRURUKF"
85503,"TRURYRD"
82085,"TRWBRDG"
56450,"TRWLBJN"
56550,"TRWLJN"
48308,"TRWSSBJ"
15711,"TSDARPR"
51934,"TTNH104"
51932,"TTNH305"
51931,"TTNHMHL"
51935,"TTNHMSJ"
36167,"TUEBFHH"
36168,"TUEBRKS"
"06030","TULLOCE"
"06029","TULLOCH"
87595,"TULS165"
87612,"TULS178"
87594,"TULS766"
87611,"TULSEH"
87619,"TULSLJ"
34110,"TUNSFHH"
34111,"TUNSTDS"
89375,"TUNWELL"
89377,"TUNWTB"
89374,"TUNWTJN"
51942,"TURKYST"
13800,"TURSDLJ"
13800,"TURSDLS"
57471,"TUTBURY"
23496,"TUXFDWJ"
84137,"TVST132"
84141,"TVST197"
84136,"TVST199"
"00000","TVSTBUS"
84081,"TVSTCKJ"
84082,"TVSTJPD"
87128,"TWCK401"
87128,"TWCK403"
87129,"TWCK406"
87131,"TWCKNHM"
"00000","TWCKNME"
87119,"TWCKNMJ"
12005,"TWEDMSB"
12003,"TWEDMTH"
81504,"TWERTON"
"00000","TWNMEDW"
46260,"TWOMBTM"
74025,"TWYF112"
74024,"TWYFDW"
74023,"TWYFORD"
40015,"TYCROES"
47340,"TYEGRNJ"
78389,"TYGLAS"
64424,"TYGWYN"
"00000","TYLORTN"
"06033","TYNDRCE"
"06055","TYNDRML"
"06039","TYNDRMU"
13553,"TYNE176"
13552,"TYNE193"
12430,"TYNEMTH"
13549,"TYNEVIR"
13550,"TYNEY"
13551,"TYNEYD"
13202,"TYNSCFD"
"00000","TYNSJBJ"
66460,"TYSL"
66428,"TYSLRWS"
66424,"TYSLSDG"
66414,"TYSLSJ"
66426,"TYSLSTM"
66425,"TYSLTMD"
66415,"TYSLUDJ"
66427,"TYSLUDS"
66429,"TYSLYJM"
81101,"TYTHRNG"
64411,"TYWYN"
87769,"UCKFILD"
"07422","UDNGFHH"
"07419","UDNGSTN"
"07420","UDNGTNJ"
"07421","UDNGVPK"
74331,"UFNGTN"
74332,"UFNGUDL"
74711,"UFTNXGL"
87156,"UHALIFD"
"00000","UIGG"
21015,"ULCE120"
21011,"ULCEBY"
21013,"ULCENJ"
21012,"ULCESJ"
16493,"ULESKLF"
"00000","ULLAPOL"
11311,"ULVRSTN"
83226,"UMBRLGH"
14030,"UNIV"
66501,"UNVRSYB"
"04028","UPHALL"
81913,"UPHILLJ"
36044,"UPHOLND"
51352,"UPMN852"
51353,"UPMNLT"
51354,"UPMNSDG"
50392,"UPMNSP6"
51351,"UPMNSTR"
63642,"UPRHCES"
63641,"UPRHLWY"
63643,"UPRHUGL"
82124,"UPTNLOV"
38031,"UPTON"
86978,"UPWEY"
33095,"URMSTON"
"03018","USAN"
43515,"UTOXBLC"
57476,"UTOXDLC"
43605,"UTOXETR"
43607,"UTOXSB"
87745,"UWRLNGH"
"00245","VALADOL"
"00757","VALENYD"
40012,"VALLEY"
40011,"VALLYNE"
"00227","VALNCIA"
87214,"VAUXHAL"
87214,"VAUXHLM"
87214,"VAUXHLW"
"00000","VAXHALM"
87201,"VICT10"
87201,"VICT11"
87201,"VICT12"
87201,"VICT13"
87201,"VICT14"
87201,"VICT15"
87201,"VICT16"
87201,"VICT17"
87201,"VICT18"
87201,"VICT19"
87195,"VICT35"
87191,"VICT45"
87190,"VICT47"
87194,"VICT808"
87201,"VICT9"
87197,"VICTBAL"
87201,"VICTCRB"
87201,"VICTCRS"
87196,"VICTCS"
87198,"VICTGCS"
87192,"VICTGEE"
87201,"VICTRCR"
87201,"VICTRIA"
87201,"VICTRIC"
87201,"VICTRIE"
"00335","VITTARL"
"00000","VNTNRBS"
87208,"VOLTRDJ"
87112,"VRGN491"
87106,"VRGNWTR"
31134,"VTRLWKS"
65640,"VXHLJN"
36495,"WAANFLD"
"00000","WACB"
66211,"WACRJN"
